Date,Infected
11/13/2020,3501
11/14/2020,3570
11/15/2020,3637
11/16/2020,3637
11/17/2020,3791
11/18/2020,3864
11/19/2020,3989
11/20/2020,4095
11/21/2020,4261
11/22/2020,4384
11/23/2020,4529
11/24/2020,4638
11/25/2020,4751
11/26/2020,4860
11/27/2020,5028
11/28/2020,5181
11/29/2020,5329
11/30/2020,5530
12/1/2020,5666
12/2/2020,5814
12/3/2020,5971
